0	10	20000	1000	0.041414
1	10	20000	1000	0.082378
2	10	20000	1000	0.075612
3	10	20000	1000	0.064498
4	10	20000	1000	0.075691
5	10	20000	1000	0.082797
6	10	20000	1000	0.072052
7	10	20000	1000	0.069214
8	10	20000	1000	0.076070
9	10	20000	1000	0.045002
0	8	20000	1000	0.039833
1	8	20000	1000	0.082254
2	8	20000	1000	0.081211
3	8	20000	1000	0.074455
4	8	20000	1000	0.080557
5	8	20000	1000	0.082124
6	8	20000	1000	0.081091
7	8	20000	1000	0.039798
0	5	20000	1000	0.041830
1	5	20000	1000	0.067606
2	5	20000	1000	0.069180
3	5	20000	1000	0.060879
4	5	20000	1000	0.037646
0	2	20000	1000	0.041120
1	2	20000	1000	0.042108
0	1	20000	1000	0.000035
