0	10	10000	1000	0.323500
1	10	10000	1000	0.359955
2	10	10000	1000	0.357535
3	10	10000	1000	0.392747
4	10	10000	1000	0.306891
5	10	10000	1000	0.394426
6	10	10000	1000	0.312353
7	10	10000	1000	0.393697
8	10	10000	1000	0.309747
9	10	10000	1000	0.381812
0	8	10000	1000	0.502843
1	8	10000	1000	0.422107
2	8	10000	1000	0.397059
3	8	10000	1000	0.462728
4	8	10000	1000	0.486153
5	8	10000	1000	0.441248
6	8	10000	1000	0.410881
7	8	10000	1000	0.500392
0	5	10000	1000	0.341855
1	5	10000	1000	0.310450
2	5	10000	1000	0.243168
3	5	10000	1000	0.307915
4	5	10000	1000	0.343212
0	2	10000	1000	0.228312
1	2	10000	1000	2.006176
0	1	10000	1000	0.000055
