4	8	40	40	80	0.010000	100	0.056550
3	8	40	40	80	0.010000	100	0.056612
7	8	40	40	80	0.010000	100	0.056612
2	8	40	40	80	0.010000	100	0.056600
6	8	40	40	80	0.010000	100	0.056600
0	8	40	40	80	0.010000	100	0.056554
1	8	40	40	80	0.010000	100	0.056613
3	8	40	40	80	0.001000	500	0.207603
6	8	40	40	80	0.001000	500	0.207593
1	8	40	40	80	0.001000	500	0.207604
0	8	40	40	80	0.001000	500	0.207600
7	8	40	40	80	0.001000	500	0.207603
5	8	40	40	80	0.001000	500	0.207602
4	8	40	40	80	0.001000	500	0.207600
2	8	40	40	80	0.001000	500	0.207592
7	8	80	80	160	0.001000	100	0.367501
1	8	80	80	160	0.001000	100	0.367499
3	8	80	80	160	0.001000	100	0.367444
4	8	80	80	160	0.001000	100	0.367439
0	8	80	80	160	0.001000	100	0.366850
6	8	80	80	160	0.001000	100	0.367452
2	8	80	80	160	0.001000	100	0.367501
5	8	80	80	160	0.001000	100	0.367503
2	8	160	160	240	0.001000	100	2.406295
0	8	160	160	240	0.001000	100	2.405743
1	8	160	160	240	0.001000	100	2.406160
6	8	160	160	240	0.001000	100	2.405255
3	8	160	160	240	0.001000	100	2.406569
5	8	160	160	240	0.001000	100	2.406472
7	8	160	160	240	0.001000	100	2.406001
4	8	160	160	240	0.001000	100	2.405674
6	10	40	40	80	0.001000	100	0.059864
3	10	40	40	80	0.001000	100	0.059913
5	10	40	40	80	0.001000	100	0.059913
4	10	40	40	80	0.001000	100	0.059857
8	10	40	40	80	0.001000	100	0.059902
7	10	40	40	80	0.001000	100	0.059913
1	10	40	40	80	0.001000	100	0.059913
0	10	40	40	80	0.001000	100	0.059884
2	10	40	40	80	0.001000	100	0.059902
9	10	40	40	80	0.001000	100	0.059913
2	10	40	40	80	0.010000	100	0.040161
1	10	40	40	80	0.010000	100	0.040162
5	10	40	40	80	0.010000	100	0.040162
3	10	40	40	80	0.010000	100	0.040163
0	10	40	40	80	0.010000	100	0.040159
6	10	40	40	80	0.010000	100	0.040145
9	10	40	40	80	0.010000	100	0.040162
4	10	40	40	80	0.010000	100	0.040161
8	10	40	40	80	0.010000	100	0.040161
7	10	40	40	80	0.010000	100	0.040162
5	10	40	40	80	0.001000	500	0.174431
0	10	40	40	80	0.001000	500	0.174430
9	10	40	40	80	0.001000	500	0.174432
1	10	40	40	80	0.001000	500	0.174431
6	10	40	40	80	0.001000	500	0.174431
7	10	40	40	80	0.001000	500	0.174431
8	10	40	40	80	0.001000	500	0.174431
4	10	40	40	80	0.001000	500	0.174431
2	10	40	40	80	0.001000	500	0.174431
3	10	40	40	80	0.001000	500	0.174431
7	10	80	80	160	0.001000	100	0.310304
2	10	80	80	160	0.001000	100	0.310144
3	10	80	80	160	0.001000	100	0.310305
6	10	80	80	160	0.001000	100	0.310078
0	10	80	80	160	0.001000	100	0.310307
8	10	80	80	160	0.001000	100	0.310221
4	10	80	80	160	0.001000	100	0.310309
9	10	80	80	160	0.001000	100	0.310304
5	10	80	80	160	0.001000	100	0.310266
1	10	80	80	160	0.001000	100	0.310288
9	10	160	160	240	0.001000	100	1.977791
5	10	160	160	240	0.001000	100	1.977548
0	10	160	160	240	0.001000	100	1.976840
8	10	160	160	240	0.001000	100	1.976440
2	10	160	160	240	0.001000	100	1.978153
7	10	160	160	240	0.001000	100	1.976789
1	10	160	160	240	0.001000	100	1.977070
6	10	160	160	240	0.001000	100	1.978337
4	10	160	160	240	0.001000	100	1.978222
3	10	160	160	240	0.001000	100	1.978234
0	1	200	200	400	0.001000	100	41.281559
0	1	240	240	480	0.001000	100	75.702820
0	2	240	240	480	0.001000	100	44.173149
1	2	240	240	480	0.001000	100	44.175468
0	5	240	240	480	0.001000	100	17.689098
1	5	240	240	480	0.001000	100	17.692179
4	5	240	240	480	0.001000	100	17.696081
3	5	240	240	480	0.001000	100	17.693687
2	5	240	240	480	0.001000	100	17.693684
0	8	240	240	480	0.001000	100	11.123620
1	8	240	240	480	0.001000	100	11.120893
4	8	240	240	480	0.001000	100	11.117431
7	8	240	240	480	0.001000	100	11.122020
5	8	240	240	480	0.001000	100	11.119910
3	8	240	240	480	0.001000	100	11.119411
6	8	240	240	480	0.001000	100	11.121677
2	8	240	240	480	0.001000	100	11.119468
2	10	240	240	480	0.001000	100	9.091527
5	10	240	240	480	0.001000	100	9.089594
0	10	240	240	480	0.001000	100	9.089056
1	10	240	240	480	0.001000	100	9.088433
3	10	240	240	480	0.001000	100	9.090011
9	10	240	240	480	0.001000	100	9.087744
7	10	240	240	480	0.001000	100	9.086933
6	10	240	240	480	0.001000	100	9.087070
4	10	240	240	480	0.001000	100	9.087888
8	10	240	240	480	0.001000	100	9.088726
