0	1	20000	0.000000
0	2	20000	0.000000
1	2	20000	0.000000
0	5	20000	0.000000
1	5	20000	0.000000
2	5	20000	0.000000
3	5	20000	0.000000
4	5	20000	0.000000
0	8	20000	0.000000
1	8	20000	0.000000
2	8	20000	0.000000
3	8	20000	0.000000
4	8	20000	0.000000
5	8	20000	0.000000
6	8	20000	0.000000
7	8	20000	0.000000
0	10	20000	0.000000
1	10	20000	0.000000
2	10	20000	0.000000
3	10	20000	0.000000
4	10	20000	0.000000
5	10	20000	0.000000
6	10	20000	0.000000
7	10	20000	0.000000
8	10	20000	0.000000
9	10	20000	0.000000
